reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e4650cb5-d150-4b12-a093-af0bc56343f2,Maverick Recluse,https://play-lh.googleusercontent.com/a-/ALV-UjWtJU0gGeQ36fXd3v3JIGaPH26NY-6omnBRVl27YI2C1pTGKNk8,worst platform....it takes ages for them to refund money after a return has been made successfully especially an unopened item.....too bad refund policy...they keep your money for over several days before returning them to you for an item that was returned immediately after purchase...,1,0,16.6.0.300,16-06-2026 16:15,,,16.6.0.300
5810c711-b6dc-4290-a3ad-f95a2ddbf663,Ajit kumar Sharma,https://play-lh.googleusercontent.com/a-/ALV-UjX3Q0JPoT-lldhsKb6lwQ6A-eUs2mzCUPcHyVcQ9UUlAqRjL6tO,koi bhi online paisa mat dena cash on delivery me hi kuch magana q kisi online paisa doge to saman nhi milega,1,0,32.12.2.300,16-06-2026 16:11,,,32.12.2.300
cffc9f02-11ff-441a-abad-8b2f29418a69,Sanjay Gurjar,https://play-lh.googleusercontent.com/a/ACg8ocKC4q0Cq6TcWOXhZjRJWgRY_lSdfnqIXjFgtr9u2n39IdxR8Q=mo,Good ✅,5,0,,16-06-2026 16:00,,,
6b51265d-1046-47d3-ba76-c53583d65727,Rajputana Films Entertainment,https://play-lh.googleusercontent.com/a-/ALV-UjWJdcuAM0pJWrduCIwr8Uj3IYkOa6nJfCN4csE0XePgD7w1s2Gc,bad policy,1,0,32.12.0.300,16-06-2026 15:53,,,32.12.0.300
40079824-41bb-402b-b457-d37880e9bd19,harsh tawri,https://play-lh.googleusercontent.com/a-/ALV-UjVsmS-IhRvT-yaLux-MqSfd56Lw9RQpL9IOYCNweMpoThmfwXE,👍 Good !!,5,0,32.12.2.300,16-06-2026 15:48,,,32.12.2.300
1f2ac6f6-6bd5-4f6f-b811-058c3a218bda,Arun Jaat,https://play-lh.googleusercontent.com/a/ACg8ocLzwpt0V5kcXreku0f_1hDoAJldBn2jViY9S8g-56AbGkcv_Q=mo,very very worst app 🤮🤮,1,0,32.3.0.300,16-06-2026 15:37,,,32.3.0.300
4a461086-07eb-4fba-9e5e-59d5fd504a80,Karthikeyan Raman,https://play-lh.googleusercontent.com/a/ACg8ocK4HNVpimLLAiUe06Ib6CQ7vBB_aBU418SlFWyaAi1mfROZsw=mo,Keeps pestering for contacts permission every time I go to money transfer. I just want to type an upi id or a phone number to pay - don't want you to access my contacts. no option to prevent the app for ever asking for contacts perms.,3,22,32.8.2.300,16-06-2026 15:36,,,32.8.2.300
583e52b3-22b5-4e2f-9edd-70077416dfee,AMROHA GAMERS,https://play-lh.googleusercontent.com/a-/ALV-UjUkNwYX_cYmQ4x5waoWOIeGJvOdkIqiVVYAWesgV0ehns2Hxrc,fraud ha khula hua product bhej diya poor platform for shoping aur return bhi nhi ho rha ha,1,0,32.9.0.300,16-06-2026 15:35,,,32.9.0.300
2ab06201-8282-442d-9985-27bc06838e63,Aishwarya Jadhav,https://play-lh.googleusercontent.com/a-/ALV-UjU7SEoEIQbp11kDwUzpP1rQKqt-Ov-dHm11np07DNd0YmS6mro1,faltu app he deliver time say hota nye or to or refund bhi jaldi nye dege upar say delivery boy bolega ap courier aake le lo courier office mein aake bharosa mat karna ab iss app pe main parcel mangaya tha vo ab tak nye aya asa hi he to or tum logo say nye hota to sidha boldo tumsay delivery nye hogi yaha humare paise waste jarhe he ye log to ky kamane keliye beth he faltu app he main apn iss app kabhi bharosa nye karogi main sidha ab report kardugi iss app ko ye agar asi chuty panti he delete,1,0,32.12.2.300,16-06-2026 15:28,,,32.12.2.300
615a5d5d-e7be-47ec-8e30-3da6b9f9089b,Asit Dinda,https://play-lh.googleusercontent.com/a/ACg8ocLYofJa9BtGF-VnmyWEv_aCCZPdtYvGr9SR8jFB8ybUJfwlNA=mo,too slow.... can't deliver in proper time...after taking order they can cancel the order in any time....this is last time I using this app...very disappointed 😡,1,0,32.11.0.300,16-06-2026 15:19,,,32.11.0.300
e953a25e-ca5a-4825-b886-0cd98d49a15e,Rajnesh Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjU_PelECgOUYbgC68QoPjtSy2vG0KSqt4Y_lsIJZVXb-ZGmlde9,very good,5,0,32.11.0.300,16-06-2026 15:16,,,32.11.0.300
465785d9-a3c6-439c-a8bd-3b0a1b848194,Sumant Sahu,https://play-lh.googleusercontent.com/a/ACg8ocLFLlKbOaFnwdOjLmhW01-Q1XK7fs0CVdZWonu_dIF1H8zaUA=mo,first delivery 👍👍👍👍👍 very good product,5,0,32.12.2.300,16-06-2026 15:11,,,32.12.2.300
8aa74204-5bd4-42ec-ba83-9ccbd6297cb3,Naynaba Chauhan,https://play-lh.googleusercontent.com/a/ACg8ocKdyeFRZ1bBjhMdaKzvW2TSB2LnLXgLPKIjTTEPyx-hAugYmw=mo,"froud kar rahe he ye log mera 2 month pehle ka order Kiya huva he muje abhi tak resive nahi huva he mene delivery office par check karvaya to vaha par wo lag mana kar rahe he or customer service par number bhi unavailable bata raha he aese karke ke sabko bevfuf banate he ye log itna bada platform he par customer ke problem ka solution nahi kar pa rahe he 2 ,2 mahine ho jate he par hamara parcel nahi mil raha he or uski koi detail bhi nahi de rahe or paise bhi wapas nahi kar rahe he",1,0,,16-06-2026 14:48,,,
bdadad17-3958-4de4-84ed-ae3a435fa16b,Speaking Tree,https://play-lh.googleusercontent.com/a-/ALV-UjXAOZSTzJU_DcuVFnI9HYO60ib-9_PwZpqb-MHF9pWjYWpR6H8i,Good online shopping platform. keeps improving from our feedbacks. adds new products every few months helps promote local artisan products. keep it up.,5,0,30.16.2.300,16-06-2026 14:47,,,30.16.2.300
9ab486d8-969e-48fe-ab2b-bc54d16b05d0,manoj kandari,https://play-lh.googleusercontent.com/a-/ALV-UjX6nAMVeiOwU07M8Z6PnjL1tS2tG7pd0sxjfS2GAIerJGUo6wWC,thank you Amazon 50%,5,0,32.11.0.300,16-06-2026 14:45,,,32.11.0.300
9a7103a4-f9ee-4cac-87b2-7288fac1ee38,pramod kumar,https://play-lh.googleusercontent.com/a-/ALV-UjWna9rh7-zI-62KHKsR7iqpxsXTsRii5N1HyFi5Jc96G8O6nwo5,"customer executives have no idea about product status(good or bad), and delivery timing . Simply they say that it will be delivered in between 6am to 11pm. Sad to get this kind of service.",2,0,32.12.2.300,16-06-2026 14:44,,,32.12.2.300
8b9a5102-ad87-4b0e-8a84-c6a9eb60e9c9,Ramugra Shah,https://play-lh.googleusercontent.com/a/ACg8ocLxJ5Gt9nP-QMrrtaIWm4vrYCCBHgYxKheOsbSkkQ15sNDasg=mo,"Worst Delivery Service – 4 Cancellations! Absolute waste of time. I ordered an urgent book for my studies and Amazon made me wait a week just to cancel it. They blocked my money and made me wait 5 days for a refund. They cancelled my orders 4 separate times just because their facility is 35 km away! If you can't deliver, don't take the order. I finally went to an offline store to buy it. Even Meesho delivers to my address perfectly, but Amazon completely failed. Avoid buying urgent items here!",1,1,,16-06-2026 14:39,,,
9392880c-621d-4439-9d64-10d661f8d4d3,Arindam Sarkar,https://play-lh.googleusercontent.com/a/ACg8ocL6CiCFKQSbv3JEWjYsBzW-FpZMscy0hOy1YSeJN7x3bnICUw=mo,good good,5,0,32.12.2.300,16-06-2026 14:25,,,32.12.2.300
e47f2b35-b28f-4edb-8e9c-784680ccdfbb,Vani Shakya9478,https://play-lh.googleusercontent.com/a/ACg8ocJ01W2g03o0lJbSAeC9wje66Kz5VGop3xvrY3nWtxYslRTXsA=mo,vary nice jaldi oudar ho jata ha ya,5,0,,16-06-2026 14:24,,,
055192af-7814-4ff1-bef9-17d8d45f7f73,Veer Singh,https://play-lh.googleusercontent.com/a/ACg8ocJj2T6qO0wGCf2qqc1N6akydjmzWPOKkeUcHAVAHbUnk0WY_A=mo,best option to order,5,0,,16-06-2026 14:21,,,
3b600332-d974-4ca9-8b17-140e55892e00,Lingaraju Gowda,https://play-lh.googleusercontent.com/a/ACg8ocIl9FjOfSaAG881CReKb5pGWsFaDLoC5jYPEl48bQjbAYPl1sw=mo,Wireless Philips earphones purchased through Amazon.But within one month not working properly.Rethinking not to purchase any products from Amazon.,1,0,32.9.0.300,16-06-2026 14:18,,,32.9.0.300
d7a0fffb-3281-4ad6-a3a1-4259480b880f,MUKESH MITHARWAL,https://play-lh.googleusercontent.com/a-/ALV-UjX-sj4ArBZqH-4hKY0UbZbBM2tcJrPdXWi6vphMtca1o7YVUjay,Did 3999 Rupees recharge and get 2 Rupees cashback 😂 You 2 Rupees people.,1,0,32.12.2.300,16-06-2026 14:17,,,32.12.2.300
ab6f675a-5194-4cc3-9ccb-853c80427fc7,Abhishek Gamer,https://play-lh.googleusercontent.com/a-/ALV-UjX7VRNHFe7Ui_TgUETr1dFSPPscV0MUeQC_qW-teVqgCjBQeKCI,nice,5,0,32.12.2.300,16-06-2026 14:16,,,32.12.2.300
11916c7e-a831-4fcb-a58c-662c9a87d407,Ajit Kushwaha,https://play-lh.googleusercontent.com/a/ACg8ocIyquDEuIZSiOmBst17PrP5EvpF_tPWLDpjw86KaWWsT0S3Nw=mo,😍,5,0,32.12.2.300,16-06-2026 14:00,,,32.12.2.300
95eff95b-5332-4a4f-a536-411f9addeb8f,ADITYA GAURI MISHRA,https://play-lh.googleusercontent.com/a/ACg8ocIKBwP4JC8Eh2M0Ggwyg0_C70B1g_c5mgJhn8SXO6sBomdXkQ=mo,this is very good app and very best app in the world,5,0,,16-06-2026 13:59,,,
fca17283-38bc-4f5f-98ba-ab94cc5732fb,Advik Gupta,https://play-lh.googleusercontent.com/a/ACg8ocIsLLWB7IVvJWW_Mw4eDXEpeuVc6PsV7c3RJrmInPzNKzJzmA=mo,I ordered Arduino kit at 1499 at first it was good it was the original one but it was having some problems with it so I put it on replacement but in the next kit the Arduino was fake one the one which is cheaper and doesn't function properly at the same price they completely broke my trust and patience.,2,0,30.22.2.300,16-06-2026 13:56,,,30.22.2.300
5661c82d-a191-4729-b36a-bb51285a7f93,Arjun Darnal,https://play-lh.googleusercontent.com/a/ACg8ocKOfA2gIbSdbW-4oc_F4WECScqKIdrJBr2HliD9aTeA5pB2LA=mo,good,4,0,,16-06-2026 13:53,,,
dbed3e3b-10fc-4373-a78a-b5f9f881587c,Shubham Solanki,https://play-lh.googleusercontent.com/a/ACg8ocKGDiQm59wRZle2Qrnyt8LORbYXa7sKLfwT9zEozWcPumLhwg=mo,Very bad delivery system...,1,0,32.12.2.300,16-06-2026 13:47,,,32.12.2.300
ac503aba-30bc-497d-9de2-35b5af518913,madhu kumari,https://play-lh.googleusercontent.com/a-/ALV-UjULBrKWTMLahHKcKK_ljUL47vKwT7XdxnDe0cHqpIGVz_r6ha1ueQ,"There are a lot of issues with the return policy. Whatever you try to do to replace or return the order it won't happen. i ordered a necklace and a ring in which i only got the necklace and no ring still paid the total amount of money also the box in which the necklace was, it was broken. Very disappointing. Return policy is vile.It is very hard to trust this app.",1,0,32.12.2.300,16-06-2026 13:46,,,32.12.2.300
2f84b551-914e-4bc8-a309-0cb3744baa4b,Ankush singh,https://play-lh.googleusercontent.com/a/ACg8ocLgTRzOcezGarWIaN6f0p5oEZlQS8mijy2KDUdtQW22MMMN6w=mo,this is very very nice,5,0,,16-06-2026 13:44,,,
d01763b2-222e-4ecb-9392-627a95216e25,Anshul Rajak,https://play-lh.googleusercontent.com/a/ACg8ocI5O7el6ZYbRpoeiJhBwFp0ELecTdXifNRbcI2IQ0vDushbCg=mo,best app,4,1,32.12.2.300,16-06-2026 13:42,,,32.12.2.300
d70f301e-7ed8-4d8f-b540-17b69b4ae5b5,Muskan bahanDeepshikha Muskan bahanDeepshikha (SwaraDiDiDeepshikhaRakhi),https://play-lh.googleusercontent.com/a-/ALV-UjUK6Yd_rOKuNQBKE5ZnQeNTAlzP2HHVdFoKX1kMUUbq0e0kAj_9,☁️🌧️☁️💧🌱🦚🕉️,5,0,,16-06-2026 13:39,,,
d282e1cc-e64f-4de1-b4e8-1fe1888a36a8,Shahanajmohiddin Syed,https://play-lh.googleusercontent.com/a/ACg8ocKU2b5LCKiGjpg8ECqQEgUVw9XlGFVX62YXVpFgYNlpURTmZw=mo,good,3,0,32.12.0.300,16-06-2026 13:39,,,32.12.0.300
12dcbb02-58ca-4ed7-8b0d-750b05156cf7,Hari Ram,https://play-lh.googleusercontent.com/a-/ALV-UjW7gHr2BkjMBjLJ5aJrn4uJUBZic4VZDeetHKts0LlzNS9l-3ph,ok,3,0,32.12.0.300,16-06-2026 13:26,,,32.12.0.300
62d84ef0-27f6-4add-9630-f2bd14c63f3e,Vajinder singh Juneja,https://play-lh.googleusercontent.com/a-/ALV-UjVACGb9k_cRvk6uPEhjp0ZGbKs9ndGivL-5zWDE3Yp2f4mZQvk,"my refunds are still pending rs. 499 and rs 150 only,please arrange to adjust in my next shopping amount. regards, VAJINDER Singh juneja.",3,0,32.12.2.300,16-06-2026 13:22,,,32.12.2.300
5f716af5-a00d-4ae7-a1d6-4900cf497cce,LakshmanKumar Kamaraj,https://play-lh.googleusercontent.com/a-/ALV-UjX6suvTG98pP3eeMyrgp67nn7PQWCtwDSxJN6_mX_bH-1-8wMMg,"worst pre and post delivery service, products were not delivered and it gets auto cancelled without proper intimation, lost my trust, waste of money and time.",1,0,28.5.0.300,16-06-2026 13:19,,,28.5.0.300
9d50b4ca-ce58-4542-9456-8fa2a131dd6d,Sushil Raj,https://play-lh.googleusercontent.com/a-/ALV-UjWXnk7e5mN4RR_lbBpsTyPEtBG_Vti7py5BwmNihrt0_c7abDib,nice quality,5,0,32.1.2.300,16-06-2026 13:14,,,32.1.2.300
e2fa42cc-8453-4e67-9c9d-4ddfd11c5c91,NAVIN KUMAR NK,https://play-lh.googleusercontent.com/a-/ALV-UjW4a2uEO3Fl8K9QL5v0LoZoS00xPomtTZ1NBJPAm643VgngdXBO,worst service and delivery man and custermer care man and woman worst... 😡,2,0,32.12.2.300,16-06-2026 13:14,,,32.12.2.300
9cd50b6c-8028-4ba5-9a9c-a03b709c446b,Monika Pezta,https://play-lh.googleusercontent.com/a-/ALV-UjXYRc0LhRDBfJuh6-oLvgzNOm4yH-A8FCBhK5sYCOnjiLEQiLY,worst app not getting refund after the order is canceled 🙄SYBAU,1,0,32.11.0.300,16-06-2026 13:09,,,32.11.0.300
7248f2ab-7b66-4ef8-a2cf-1b948094e3d1,Seeta L K,https://play-lh.googleusercontent.com/a/ACg8ocKHGmF3YxAIHm3Ceje5x9smNypxkd4NTEiLh-6idN4dvURAZw=mo,total scam website. they ship the wrong product and won't take responsibility. they've sent a product an eighth in value to what I paid. so clearly somebody is skimming somewhere and lining pockets. but Amazon.in prefers to support that over doing what's right. shameful!,1,0,32.12.2.300,16-06-2026 13:03,,,32.12.2.300
6b4ed1cb-7ee6-494a-9c40-aa919be150d7,Francis Kharbuli,https://play-lh.googleusercontent.com/a-/ALV-UjVZtFDvWGo-SUG_IaUqSsr22xomYvcq3XmDFduThl4TXiJ5Eb0,"best in delivering straight to the adress given unlike other like meesho, Flipkart, snapdeal etc. you have to walk away from your adress and personally meet the agent to receive the order",5,0,,16-06-2026 13:02,,,
8e2df170-db9a-444d-8d2e-90938bd86e6f,Tauhid teddy Khan,https://play-lh.googleusercontent.com/a-/ALV-UjWUey10OxklmOSCEch0WFSLI236Qo5zyhRJxgGDx8yaONhuGZex,Amazon jese trusted platform pe ab bharosa nahi kar sakte bhai ... mene ek kapde order Kiya tha ...box ne ander box bhar ke ek sketch pen 🖊️ nikla 350rs ka .. ..... RIP amazon 💐💐,1,0,,16-06-2026 12:48,,,
f79d0c59-9268-4c0c-8ce3-46dad8569619,Thabira Sahu,https://play-lh.googleusercontent.com/a-/ALV-UjVjuODJWmk0xV1MCdL3vOTAbvK4bPp9cEr7mmrRb23ng3lr6YnT,so very good Amazon,5,0,32.12.2.300,16-06-2026 12:46,,,32.12.2.300
fc3df934-85fe-4519-b313-e79d7183c35e,Indonesia Sarver,https://play-lh.googleusercontent.com/a-/ALV-UjVCKcURbqjJ5CW683BZFIlDMGWykEBGbgQBNQjwa7bTRYbSbijp,🥹 i Phone 15 🙏🏻😭🥹,5,0,,16-06-2026 12:45,,,
21f15295-45dc-4988-8e75-5c69908324e4,Banti Modak,https://play-lh.googleusercontent.com/a/ACg8ocJIfyz6LGqc7kHG3aoyqDs23KF0QkO3wakNfWmVPxBQBJEBZg=mo,never buy any electronics gadgets from Amazon if you face any problem within 7 days of buying they will suggest you to go to the service centre very disappointing.,1,0,,16-06-2026 12:42,,,
38a01498-95be-4241-95c6-592b9349d1a5,Jabar Mal takar,https://play-lh.googleusercontent.com/a/ACg8ocLlQUCBcUvrC2MXXGno48FacRV_T93pdm94eyxMACS7QLTrmg=mo,good,5,0,32.12.2.300,16-06-2026 12:42,,,32.12.2.300
2c358c5b-799f-4f7d-8647-6e3b545b6d3a,Ayush Seth,https://play-lh.googleusercontent.com/a/ACg8ocKK7zls7e4hXEoBa-3nrvWnBhg8ONoxNQWzkkiSvBJQJ_1HFw=mo,never buy any electronics gadgets from Amazon if you face any problem within 7 days of buying they will suggest you to go to the service centre very disappointing,1,0,,16-06-2026 12:42,,,
9fd446d0-3523-49a1-b3d0-76c060d74243,Akanchha Seth,https://play-lh.googleusercontent.com/a/ACg8ocL_HryuW5Jl5gqfw4GuL1H8grnOwfY4-sJVue5CxpiqIAbJDQ=mo,never buy any electronics gadgets from Amazon if you face any problem within 7 days of buying they will suggest you to go to the service centre very disappointing,1,0,32.12.2.300,16-06-2026 12:41,,,32.12.2.300
e86e6c72-77be-4390-8c60-e29450190e17,Shilu Seth,https://play-lh.googleusercontent.com/a/ACg8ocK1m2s_CPEke9OSnDPcMk-d9IcmaYw_yXqS6-8cBAdLZpK4EA=mo,never buy any electronics gadgets from Amazon if you face any problem within 7 days of buying they will suggest you to go to the service centre very disappointing 😞,1,0,,16-06-2026 12:41,,,
9fa9b76a-f384-4058-b649-d80a55aead04,Akanchha Kumari,https://play-lh.googleusercontent.com/a/ACg8ocJjwQfZRxB8oHa7ap57gnxTvSns-e_B3VnFJQJOrm0Kftvnog=mo,never buy any electronics gadgets from Amazon if you face any problem within 7 days of buying they will suggest you to go to the service centre very disappointed 😞,1,0,,16-06-2026 12:40,,,
9aeb9d77-6dbf-4591-915c-f6f024b4cfec,Akanchha Gupta,https://play-lh.googleusercontent.com/a/ACg8ocKUXeayy7lTT8BIoKwrPWbUoPQqn3V82QkpsQN7Dt9Uc-wmUA=mo,never buy any electronics gadgets from Amazon if you face any problem within 7 days of buying they will suggest you to go to the service centre very disappointed 😞,1,0,,16-06-2026 12:39,,,
624fbaa8-7243-41f9-9763-2d6ba886921c,madhab das,https://play-lh.googleusercontent.com/a/ACg8ocIHjtmh___FZZmlnWlpIuSODGEH2tSGoWRcaEcWT-dKLmFthw=mo,very good,5,0,,16-06-2026 12:38,,,
9dfdb5e7-f6c6-44dc-acb6-671b3a95601b,Boss Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjUCfJ5r-whLlktC4xhzoJe4FQygIGSOJG2A-qJUxH4oNyVzw-0,better platform,4,0,32.10.0.300,16-06-2026 12:37,,,32.10.0.300
899b8a4b-7278-4d01-af97-b72f57718ff2,ShivaShankar S S,https://play-lh.googleusercontent.com/a-/ALV-UjVrgAvg7cA07wl9SO5kvU5PGaRnewPHXrVMkXzRzYyaQMDHqMTz,nice,5,0,32.12.0.300,16-06-2026 12:06,,,32.12.0.300
b3312651-9b32-4c07-b329-67c4f232862c,Sundar Lj,https://play-lh.googleusercontent.com/a/ACg8ocLzEnz48zBxyi42bSyh0ulFU8z9XW6gx7V9vE1YwQfY9dS2vA=mo,use this app for product buying online. never use Amazon pay for mobile recharging. if your recharge is unsuccessful then your amount will not be refunded. your money will loss forever. my money via recharge had a loss . no no customer care support. they told that contact the company. company told that contact Amazon ultimately we are the loser,1,1,32.12.0.300,16-06-2026 12:00,,,32.12.0.300
73cb3cc9-e0cf-4332-a3bd-2751b31b62f0,Seema Rana,https://play-lh.googleusercontent.com/a-/ALV-UjV_kyBSUwNk8vXVaJz_ZVFDWny84euzjJskP3Soi5ZKKN0TQS3H,app good 👍👍👍,5,0,32.11.0.300,16-06-2026 11:58,,,32.11.0.300
97fb46ec-1e81-4f66-a4a6-8f0c304eda61,Vasant Patil,https://play-lh.googleusercontent.com/a/ACg8ocK-3wX55_WbiMEESIQyk8sWQmD1N1DFEDNp1tRMLdJva0GzpA=mo,"very good ,fast and believable service",5,1,32.10.0.300,16-06-2026 11:52,,,32.10.0.300
69062c1f-a50c-4269-90d9-939cbe9c8cc5,Madhu Angothu,https://play-lh.googleusercontent.com/a/ACg8ocIeQs6ny2WzJI9mUVwtGTFs8-2wvpYtXA-luuLBrFuvlmw0Qg=mo,good purchase,5,1,,16-06-2026 11:51,,,
d178dc1d-10bb-434e-9f27-7dd4a67a522c,KRISHNA KUMAR,https://play-lh.googleusercontent.com/a/ACg8ocKZBPFWFh8D1is5897x3dv2y0dIntnoT5H6H7VQQPYAGQ__-Q=mo,very worst scenario on their delivery partner side & customer care side. for the last 1 year I'm boycott amazon with my entire family members ID,1,1,32.12.2.300,16-06-2026 11:38,,,32.12.2.300
